brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age,mileage_per_year,price_per_mile,has_accident,is_automatic
Ford,Mustang Mach-E GT,2022,13856,Gasoline,480.0HP Electric Motor Electric Fuel System,1-Speed A/T,White,Black,None reported,Yes,54000,3,3464.0,3.897228637413395,0,1
Cadillac,ATS 2.5L Luxury,2013,225000,Gasoline,202.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,None reported,Yes,13600,12,17307.69230769231,0.060444444444444446,0,1
Lexus,LS 460 Base,2014,123256,Gasoline,386.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,Yes,24995,11,10271.333333333334,0.20278931654442786,0,1
Cadillac,Escalade Premium Luxury,2021,11459,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Brown,None reported,Yes,88900,4,2291.8,7.758094074526573,0,1
Mercedes-Benz,C-Class C 300 4MATIC Sport,2016,67289,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Gray,None reported,Yes,20490,9,6728.9,0.30450742320438706,0,1
Hyundai,Veloster Base,2013,56837,Gasoline,132.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,At least 1 accident or damage reported,Yes,10500,12,4372.076923076923,0.18473881450463606,1,0
Chevrolet,Corvette Base,2002,44168,Gasoline,350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Orange,Black,None reported,Yes,30000,23,1840.3333333333333,0.6792247781199058,0,1
Mercedes-Benz,C-Class C 300 4MATIC,2019,59766,Gasoline,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Lunar Blue Metallic,Macchiato,None reported,Yes,26900,6,8538.0,0.4500886791821437,0,1
Kia,Stinger GT,2018,56300,Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,29950,7,7037.5,0.5319715808170515,0,1
Volvo,S60 R,2004,167000,Gasoline,300.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Beige,None reported,Yes,8000,21,7590.909090909091,0.04790419161676647,0,0
Chevrolet,Silverado 2500 LT,2015,122770,E85 Flex Fuel,360.0HP 6.0L 8 Cylinder Engine Flex Fuel Capability,A/T,Brown,Black,None reported,Yes,27499,10,11160.90909090909,0.22398794493768837,0,1
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,59271,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,54995,6,8467.285714285714,0.927856793372813,0,1
GMC,Sierra 1500 SLE,2015,102000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,24500,10,9272.727272727272,0.24019607843137256,1,1
Chevrolet,Silverado 1500 RST,2020,40929,Gasoline,5.3L V8 16V GDI OHV,Automatic,Cajun Red Tintcoat,Jet Black,At least 1 accident or damage reported,Yes,44800,5,6821.5,1.094578416281854,1,1
Porsche,911 Turbo S,2019,22000,Gasoline,580.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,174900,6,3142.8571428571427,7.95,0,1
Chevrolet,Suburban Z71,2022,19200,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,None reported,Yes,69790,3,4800.0,3.634895833333333,0,1
Mercedes-Benz,G-Class G 550 4MATIC,2019,32376,Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,128000,6,4625.142857142857,3.953545836422041,0,1
Porsche,911 Carrera,2023,19800,Gasoline,379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,134900,2,6600.0,6.813131313131313,0,1
Land,Rover Range Rover Sport HSE,2011,105000,Gasoline,375.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,10000,14,7000.0,0.09523809523809523,0,1
Ford,F-250 Lariat,2016,122650,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Gray,Black,None reported,Yes,38900,9,12265.0,0.31716265796983284,0,1
Subaru,BRZ Limited,2022,14000,Gasoline,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,34999,3,3500.0,2.4999285714285713,0,0
Lexus,LS 460 Base,2008,100868,Gasoline,380.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,None reported,Yes,15397,17,5603.777777777777,0.15264504104374033,0,1
Land,Rover Range Rover Sport HSE,2013,111000,Gasoline,375.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,15000,12,8538.461538461539,0.13513513513513514,1,1
Cadillac,Escalade Sport Platinum,2021,38500,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,94995,4,7700.0,2.4674025974025975,1,1
Nissan,Pathfinder S,2020,41250,Gasoline,284.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,White,–,None reported,Yes,21865,5,6875.0,0.530060606060606,0,0
MINI,Cooper S Base,2006,99600,Gasoline,168.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Orange,Black,None reported,Yes,5500,19,4980.0,0.055220883534136546,0,1
Acura,ILX 2.0L w/Premium Package,2013,198000,Gasoline,150.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,Yes,11000,12,15230.76923076923,0.05555555555555555,1,0
Lexus,RX 350 Base,2021,20598,Gasoline,3.5L V6 24V PDI DOHC,8-Speed Automatic,Atomic Silver,Gray,At least 1 accident or damage reported,Yes,42599,4,4119.6,2.068113409068842,1,1
Porsche,911 Carrera S,2013,52044,Gasoline,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed M/T,White,Gray,None reported,Yes,76500,12,4003.3846153846152,1.4699100760894628,0,0
MINI,Hardtop Cooper S,2022,23777,Gasoline,189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,30000,3,5944.25,1.2617235143205618,0,0
Ford,F-150 Platinum,2018,60660,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gold,Black,At least 1 accident or damage reported,Yes,46900,7,7582.5,0.7731618859215298,1,1
BMW,i3 Base,2015,26000,Gasoline,170.0HP 0.65L Electric Motor Electric Fuel System,1-Speed A/T,White,Beige,None reported,Yes,14999,10,2363.6363636363635,0.5768846153846154,0,1
Mazda,CX-5 Touring,2018,61000,Gasoline,187.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,21800,7,7625.0,0.35737704918032787,0,0
Lexus,RX 350 F Sport Performance,2020,53750,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Red,None reported,Yes,32600,5,8958.333333333334,0.6065116279069768,0,1
BMW,X5 M50i,2023,13735,Gasoline,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Black Sapphire Metallic,Black,None reported,Yes,77897,2,4578.333333333333,5.671423370950127,0,1
Mercedes-Benz,E-Class E 300,2019,32580,Gasoline,2.0 Liter Turbo,Automatic,Obsidian Black Metallic,Beige,None reported,Yes,33998,6,4654.285714285715,1.043523634131369,0,1
Porsche,911 Carrera Cabriolet,2006,96275,Gasoline,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,At least 1 accident or damage reported,Yes,52500,19,4813.75,0.5453129057387691,1,0
Ford,F-350 Lariat,2015,162000,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Transmission w/Dual Shift Mode,Red,Beige,None reported,Yes,32000,10,14727.272727272728,0.19753086419753085,0,0
BMW,X3 xDrive30i,2019,92040,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Alpine White,Black,None reported,Yes,24999,6,13148.57142857143,0.27161016949152544,0,1
RAM,1500 SLT,2017,73690,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Gray,At least 1 accident or damage reported,Yes,27000,8,8187.777777777777,0.3663997828742027,1,1
Toyota,Tacoma Base,2009,48750,Gasoline,159.0HP 2.7L 4 Cylinder Engine Gasoline Fuel,M/T,Brown,Silver,None reported,Yes,17900,16,2867.6470588235293,0.3671794871794872,0,0
Cadillac,SRX Performance Collection,2011,124542,Gasoline,265.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Beige,None reported,Yes,8450,14,8302.8,0.06784859726036196,0,1
Ford,Mustang GT Premium,2010,69000,Gasoline,315.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Black,None reported,Yes,20000,15,4312.5,0.2898550724637681,0,1
Dodge,Ram 2500 Laramie Quad Cab,2004,148000,Diesel,250.0HP 5.9L Straight 6 Cylinder Engine Diesel Fuel,4-Speed A/T,Black,Beige,None reported,Yes,19000,21,6727.272727272727,0.12837837837837837,0,1
BMW,650 i,2006,122141,Gasoline,360.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,10500,19,6107.05,0.08596621936941731,0,0
Subaru,Impreza WRX,2012,106000,Gasoline,265.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,M/T,Black,Black,None reported,Yes,15000,13,7571.428571428572,0.14150943396226415,0,0
Ford,Edge Titanium,2017,113294,Gasoline,245.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,16500,8,12588.222222222223,0.14563878051794446,1,1
Kia,Telluride SX,2021,24423,Gasoline,3.8L V6 24V GDI DOHC,8-Speed Automatic,Black,Black,None reported,Yes,44315,4,4884.6,1.8144781558367113,0,1
Tesla,Model S Long Range,2022,28000,Gasoline,670.0HP Electric Motor Electric Fuel System,1-Speed A/T,Gray,White,None reported,Yes,68750,3,7000.0,2.455357142857143,0,1
RAM,1500 Rebel,2018,54800,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,37050,7,6850.0,0.676094890510949,1,1
Ford,Explorer XLT,2017,161000,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,None reported,Yes,17500,8,17888.88888888889,0.10869565217391304,0,1
Mercedes-Benz,AMG GLE 43 4MATIC Coupe,2019,28755,Gasoline,385.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,Yes,61350,6,4107.857142857143,2.133541992696922,0,1
Audi,Q5 2.0T Premium Plus,2016,52105,E85 Flex Fuel,220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,A/T,White,Beige,At least 1 accident or damage reported,Yes,20499,9,5210.5,0.39341713847039633,1,1
Nissan,Armada Platinum,2018,119950,Gasoline,390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,20999,7,14993.75,0.1750646102542726,0,0
Mercedes-Benz,SL-Class SL500 Roadster,2003,80081,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Beige,None reported,Yes,12500,22,3481.782608695652,0.1560919568936452,0,1
Bentley,Bentayga V8,2021,24500,Gasoline,542.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,White,None reported,Yes,165000,4,4900.0,6.73469387755102,0,1
Jeep,Gladiator Overland,2021,4100,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,55000,4,820.0,13.414634146341463,0,1
BMW,M2 CS,2020,9670,Gasoline,444.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,103500,5,1611.6666666666667,10.703205791106514,0,0
Dodge,Charger SE,2017,63250,Gasoline,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,Yes,18650,8,7027.777777777777,0.2948616600790514,0,1
Lincoln,MKX Black Label,2017,69431,Gasoline,335.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None reported,Yes,26500,8,7714.555555555556,0.3816738920655039,0,1
Toyota,Tundra SR5,2015,108044,Gasoline,5.7L V8 32V MPFI DOHC,6-Speed Automatic,Black,–,None reported,Yes,31380,10,9822.181818181818,0.29043722927696125,0,1
BMW,335 i,2008,98000,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Brown,None reported,Yes,13998,17,5444.444444444444,0.14283673469387756,0,0
BMW,X1 xDrive28i,2019,52253,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,34500,6,7464.714285714285,0.6602491722963275,0,0
Ford,F-350 Platinum,2022,23850,Diesel,475.0HP 6.7L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,Silver,Black,None reported,Yes,99750,3,5962.5,4.182389937106918,0,1
Mercedes-Benz,Sprinter High Roof,2015,1500,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,A/T,White,Gray,None reported,Yes,39500,10,136.36363636363637,26.333333333333332,0,1
Dodge,Challenger GT,2021,40000,Gasoline,303.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,32500,4,8000.0,0.8125,0,1
Audi,S4 3.0 Prestige,2012,38718,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,31000,13,2765.5714285714284,0.8006611911772302,0,1
Toyota,Tacoma TRD Sport,2018,84184,Gasoline,3.5 Liter,Automatic,Magnetic Gray Metallic,Graphite w/Gun Metal,None reported,Yes,35998,7,10523.0,0.42761094744844624,0,1
Mercedes-Benz,Sprinter 2500 Standard Roof,2021,13344,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,7-Speed A/T,Red,Black,None reported,Yes,56500,4,2668.8,4.234112709832134,0,1
INFINITI,Q50 3.0t Red Sport 400,2018,51850,Gasoline,400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,28900,7,6481.25,0.5573770491803278,0,0
Porsche,911 Carrera 4S,2002,119500,Gasoline,320.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,36995,23,4979.166666666667,0.309581589958159,1,0
Ford,Expedition Max Limited,2021,30918,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Beige,None reported,Yes,51999,4,6183.6,1.681835823791966,0,1
Chevrolet,Corvette Stingray w/3LT,2023,1100,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Beige,None reported,Yes,92000,2,366.6666666666667,83.63636363636364,0,1
Mercedes-Benz,C-Class C 300,2019,40000,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,27900,6,5714.285714285715,0.6975,0,1
Jeep,Grand Cherokee Limited,2005,100500,Gasoline,325.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,9998,20,4785.714285714285,0.09948258706467662,0,1
Dodge,Charger SRT Hellcat,2020,54320,Gasoline,707.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,67000,5,9053.333333333334,1.2334315169366716,1,1
Mercedes-Benz,C-Class C 300 4MATIC,2018,49000,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,23450,7,6125.0,0.4785714285714286,0,1
Porsche,911 Carrera S,2020,28000,Gasoline,443.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,134999,5,4666.666666666667,4.8213928571428575,0,1
Porsche,911 GT3,2022,1750,Gasoline,502.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,Yes,275000,3,437.5,157.14285714285714,0,1
Cadillac,DTS Luxury,2007,130000,Gasoline,275.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Gold,Beige,At least 1 accident or damage reported,Yes,3499,18,6842.105263157895,0.026915384615384615,1,1
Maserati,Grecale Modena,2023,3721,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,White,Red,None reported,Yes,69645,2,1240.3333333333333,18.716742811072294,0,1
Mercedes-Benz,S-Class S 550,2016,78101,Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,34500,9,7810.1,0.4417357012074109,0,1
Chevrolet,Malibu 1LT,2017,54000,Gasoline,160.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,16000,8,6000.0,0.2962962962962963,1,1
Nissan,Quest SL,2011,185000,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,Yes,7500,14,12333.333333333334,0.04054054054054054,1,1
Mercedes-Benz,SLK-Class SLK 250,2015,49000,Gasoline,201.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Beige,None reported,Yes,23500,10,4454.545454545455,0.47959183673469385,0,1
GMC,Sierra 2500 Denali,2024,2043,Gasoline,401.0HP 6.6L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,None reported,Yes,81500,1,1021.5,39.8923152227117,0,1
Lexus,RX 350 Base,2016,71750,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Brown,None reported,Yes,28000,9,7175.0,0.3902439024390244,0,1
Chevrolet,Corvette Stingray w/3LT,2020,5194,Gasoline,6.2L V8 16V GDI OHV,8-Speed Automatic with Auto-Shift,Arctic White,Tension,None reported,Yes,87500,5,865.6666666666666,16.846361185983827,0,1
BMW,330 i,2019,42200,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,27500,6,6028.571428571428,0.6516587677725119,0,1
Mercedes-Benz,GLC 300 Base,2020,42717,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gold,Beige,None reported,Yes,33500,5,7119.5,0.7842311023714212,0,1
Tesla,Model S 75D,2016,102260,Gasoline,518.0HP Electric Motor Electric Fuel System,1-Speed A/T,White,Black,None reported,Yes,31300,9,10226.0,0.30608253471543123,0,1
Chevrolet,Corvette Stingray w/2LT,2022,11089,Gasoline,6.2L V8 16V GDI OHV,8-Speed Manual,Silver Flare Metallic,Adrenaline Red,None reported,Yes,80900,3,2772.25,7.295518080981153,0,0
Jaguar,XF 25t Prestige,2018,37777,Gasoline,247.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,32500,7,4722.125,0.8603118299494401,0,0
Ford,F-150 XLT,2021,35921,Gasoline,2.7L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Antimatter Blue Metallic,Black,None reported,Yes,42995,4,7184.2,1.1969321566771527,0,1
Ford,Bronco Outer Banks,2023,1800,Gasoline,275.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Blue,None reported,Yes,54900,2,600.0,30.5,0,1
Scion,FR-S Monogram,2014,163019,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,8900,11,13584.916666666666,0.05459486317545807,1,0
Mercedes-Benz,C-Class C 300 4MATIC,2020,14220,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Blue,Beige,None reported,Yes,35500,5,2370.0,2.4964838255977497,0,1
Chevrolet,Tahoe Premier,2019,48879,Gasoline,5.3L V8 16V GDI OHV,Automatic,Silver Ice Metallic,Jet Black,None reported,Yes,49573,6,6982.714285714285,1.0141983264796743,0,1
BMW,M3 Base,2002,117200,Gasoline,333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,15000,23,4883.333333333333,0.12798634812286688,0,1
Ford,F-150 Lariat,2016,25000,E85 Flex Fuel,385.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Gray,Black,None reported,Yes,65000,9,2500.0,2.6,0,1
BMW,i3 Base w/Range Extender,2014,74500,Gasoline,170.0HP 0.65L Electric Motor Electric Fuel System,A/T,White,Gray,None reported,Yes,11499,11,6208.333333333333,0.1543489932885906,0,1
INFINITI,G37 Journey,2013,33300,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,21990,12,2561.5384615384614,0.6603603603603604,0,1
Ford,Expedition XLT,2007,123921,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,6900,18,6522.1578947368425,0.05568063524342121,0,1
BMW,X3 sDrive30i,2021,12800,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Blue,None reported,Yes,39990,4,2560.0,3.12421875,0,1
Aston,Martin Vantage GT Base,2015,21100,Gasoline,430.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,80000,10,1918.1818181818182,3.7914691943127963,0,0
Chevrolet,Tahoe LT,2009,104733,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Black,Black,None reported,Yes,15000,16,6160.764705882353,0.14322133424994987,0,1
Ford,Transit-250 Base,2020,53000,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,38500,5,8833.333333333334,0.7264150943396226,1,1
Lexus,ES 250 Base,2021,17570,Gasoline,2.5 Liter,Automatic,Emin White,Black,None reported,Yes,39998,4,3514.0,2.2764940239043825,0,1
RAM,1500 Rebel,2020,63875,Hybrid,395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,41900,5,10645.833333333334,0.6559686888454012,1,1
Ford,Maverick XL,2023,12500,Hybrid,191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Silver,Black,None reported,Yes,29999,2,4166.666666666667,2.39992,0,1
BMW,Z3 3.0i Roadster,2001,103990,Gasoline,225.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Beige,None reported,Yes,10500,24,4159.6,0.10097124723531109,0,0
Chevrolet,Camaro 1SS,2022,7000,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,None reported,Yes,50000,3,1750.0,7.142857142857143,0,0
Chevrolet,Corvette Stingray w/3LT,2023,9000,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,92000,2,3000.0,10.222222222222221,0,1
Pontiac,Solstice GXP,2007,7800,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,Silver,Black,None reported,Yes,19000,18,410.5263157894737,2.4358974358974357,0,1
Cadillac,XTS Luxury,2017,69289,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,20997,8,7698.777777777777,0.30303511379872705,1,1
Toyota,Highlander Limited,2011,106000,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Gray,At least 1 accident or damage reported,Yes,16600,14,7066.666666666667,0.15660377358490565,1,1
Lincoln,Navigator Reserve,2020,68000,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Gray,At least 1 accident or damage reported,Yes,55999,5,11333.333333333334,0.823514705882353,1,1
Toyota,Highlander Hybrid Limited Platinum,2019,13828,Hybrid,306.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,Blue,Black,None reported,Yes,43000,6,1975.4285714285713,3.1096326294474976,0,0
Audi,A3 2.0T Tech Premium,2018,39600,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,26999,7,4950.0,0.6817929292929293,0,0
